word,frequency,Lg10WF
whoa,0.0001613650643730556,3.9044
walking,0.00007695160616867888,3.5829
feels,0.00007178261432723861,3.5527
calm,0.00009133226440459247,3.6572
dance,0.0001518517058477589,3.878
cute,0.00009000481902896969,3.6509
especially,0.00006894670829749901,3.5352
deep,0.00007835950277918791,3.5907
class,0.00012037516019852147,3.7771
seat,0.00008081326544321792,3.6041
holding,0.00007099821478709787,3.5479
window,0.00008821477905275107,3.6422
hungry,0.00007906345108444242,3.5946
sell,0.0000946307650349279,3.6727
picked,0.0000710786660219841,3.5484
problems,0.00007906345108444242,3.5946
message,0.00009386647830350872,3.6691
fell,0.00007487998687035846,3.571
history,0.00008608282132826597,3.6315
building,0.00010213284268806884,3.7058
broken,0.00007308994689413986,3.5605
quit,0.00009241835607555658,3.6624
service,0.00008197980834906825,3.6103
smell,0.00008527830897940367,3.6275
voice,0.00008837568152252354,3.643
record,0.00008779241006959836,3.6401
moved,0.00007111889163942721,3.5486
grab,0.0000726876907197087,3.5581
definitely,0.00007739408796055315,3.5853
slow,0.00007797735941347831,3.5886
dangerous,0.00007677059089018487,3.5818
bother,0.00006910761076727148,3.5362
killing,0.00007974728658097538,3.5984
single,0.00007393468486044527,3.5655
information,0.0000916540693441374,3.6588
offer,0.00007662980122913397,3.581
favor,0.00007258712667610091,3.5575
fool,0.00009163395653541584,3.6587
amazing,0.00008381007394272999,3.6199
gives,0.00006617114069392408,3.5173
trip,0.0000845140222479845,3.6236
named,0.00007168205028363082,3.5521
upset,0.0000764286731419184,3.5799
box,0.00009205632551856855,3.6607
owe,0.00007606664258493036,3.5778
third,0.00007644878595063995,3.58
hide,0.00007148092219641525,3.5508
share,0.00007129990691792124,3.5497
forward,0.00007419615137382551,3.567
earth,0.0001020523914531826,3.7054
saved,0.00007156137343130148,3.5513
boss,0.00012749509448595282,3.8021
honest,0.00007419615137382551,3.567
speaking,0.00007170216309235238,3.5522
buddy,0.00010553190736201205,3.72
wondering,0.0000649844849793522,3.5095
usually,0.00006464256723108572,3.5072
stuck,0.00006836343684457384,3.5315
loves,0.00007431682822615485,3.5677
th,0.00010034280271185022,3.6981
twice,0.00006417997263048988,3.5041
totally,0.00008803376377425706,3.6413
jesus,0.0001653272876912024,3.9149
whose,0.00006409952139560366,3.5035
goodbye,0.00011951030942349449,3.774
ground,0.00007433694103487641,3.5678
respect,0.00007329107498135542,3.5617
agree,0.00006633204316369654,3.5184
driving,0.00007602641696748724,3.5776
tv,0.00010456649254337729,3.716
prove,0.00007220498331039132,3.5552
private,0.00007791702098731365,3.5883
whether,0.00006886625706261279,3.5347
listening,0.0000644615519525917,3.506
congratulations,0.00007272791633715181,3.5583
beginning,0.0000647431312746935,3.5079
system,0.00009386647830350872,3.6691
lived,0.00006773993977420557,3.5275
bar,0.00008819466624402951,3.6421
mention,0.00006100214885248381,3.482
forgive,0.00007878187176234061,3.5931
position,0.00007393468486044527,3.5655
dress,0.00008944166038476608,3.6482
seriously,0.00006576888451949293,3.5147
carry,0.00006759915011315466,3.5266
plenty,0.00006391850611710964,3.5023
accident,0.00008338770495957728,3.6177
list,0.0000826636438456012,3.6139
notice,0.000060780907956546676,3.4804
doubt,0.0000644615519525917,3.506
key,0.0000890997426364996,3.6465
involved,0.00006969088222019664,3.5398
kick,0.00007530235585351117,3.5735
protect,0.00007206419364934043,3.5544
promised,0.00006373749083861563,3.5011
area,0.0000768510421250711,3.5823
joke,0.00007490009967908002,3.5711
club,0.00010132833033920654,3.7023
upstairs,0.0000725469010586578,3.5573
teach,0.00007471908440058601,3.5701
idiot,0.00006792095505269958,3.5287
obviously,0.00006198767647984012,3.489
store,0.00008403131483866711,3.6211
hundred,0.00008075292701705325,3.6038
gotten,0.00005567225454127108,3.4423
normal,0.00007218487050166977,3.5551
ya,0.00015414456604201645,3.8845
sake,0.00006580911013693605,3.5149
admit,0.000060720569530382004,3.48
nose,0.00007154126062257993,3.5512
difficult,0.00006170609715773832,3.487
fly,0.00008718902580795164,3.6371
ought,0.00008282454631537367,3.6148
card,0.0000876315075998259,3.6393
public,0.00007290893161564583,3.5594
blame,0.0000602982005472293,3.477
bunch,0.00006039876459083709,3.4777
eating,0.00006238993265427128,3.4918
nervous,0.00006888636987133434,3.5348
wall,0.00007250667544121468,3.557
rich,0.00008246251575838564,3.6129
push,0.00007236588578016378,3.5562
movie,0.0001261274234928869,3.7974
station,0.00008111495757404128,3.6057
surprised,0.00005647676689013338,3.4486
group,0.0000756643864104992,3.5755
test,0.00008624372379803844,3.6324
hmm,0.00010641687094576059,3.7236
awful,0.00006504482340551686,3.5099
visit,0.00006019763650362151,3.4763
american,0.0001048480718654791,3.7172
fit,0.00005907131921521429,3.4681
knock,0.0000663521559724181,3.5185
worst,0.00005780421226575617,3.4586
staying,0.00006114293851353471,3.483
dying,0.00006870535459284032,3.5336
york,0.00014217744485268976,3.8494
ring,0.00009513358525296684,3.675
land,0.00009038696239467927,3.6527
ball,0.00010766386508649715,3.7287
extra,0.000060680343912938894,3.4797
grow,0.00006102226166120537,3.4822
miles,0.00009050763924700862,3.6533
learned,0.000059614365050696346,3.472
dirty,0.00006816230875735827,3.5302
impossible,0.00006064011829549578,3.4794
lots,0.00006170609715773832,3.487
fighting,0.00007262735229354404,3.5577
foot,0.00006659350967707679,3.5201
fat,0.00008147698813102932,3.6077
marry,0.00010704036801612886,3.7262
murder,0.00011498492746114407,3.7572
security,0.00009674260995069144,3.6822
keeps,0.00005392244018249558,3.4285
low,0.00006066023110421733,3.4796
sleeping,0.000060881472000154465,3.4812
soul,0.00007894277423211308,3.594
keeping,0.00005245420514582188,3.4165
rid,0.0000613842922181934,3.4847
spot,0.00006315421938569045,3.4971
officer,0.00010589393791900009,3.7215
hotel,0.00010587382511027853,3.7214
wrote,0.00007298938285053207,3.5599
shoes,0.00007606664258493036,3.5778
often,0.0000588299655105556,3.4663
drunk,0.00007852040524896037,3.5916
losing,0.00005474706534007944,3.435
begin,0.00005844782214484601,3.4634
english,0.00007596607854132257,3.5773
sad,0.00006500459778807375,3.5096
seconds,0.00007246644982377157,3.5568
crap,0.00006337546028162759,3.4986
john,0.00019865421174282316,3.9947
cost,0.000056335977229082474,3.4475
brain,0.00007900311265827774,3.5943
lord,0.00014171485025209394,3.848
reach,0.000058387483718681336,3.463
experience,0.00006210835333216947,3.4898
ridiculous,0.00005703992553433699,3.4529
reading,0.00006301342972463955,3.4961
force,0.00007248656263249312,3.5569
within,0.000060680343912938894,3.4797
tells,0.000053600635242950664,3.4259
favorite,0.000060982036043762254,3.4819
ice,0.00008159766498335866,3.6083
jump,0.00007162171185746616,3.5517
places,0.00005442526040053452,3.4325
c,0.00009402738077328118,3.6699
double,0.0000643207622915408,3.505
nine,0.00006920817481087927,3.5368
suddenly,0.00005740195609132502,3.4556
breakfast,0.00006800140628758581,3.5292
consider,0.00005382187613888779,3.4276
hoping,0.00005116698538764221,3.4057
neck,0.00006104237446992693,3.4823
waste,0.00005462638848775009,3.4341
attack,0.00007749465200416093,3.5859
sun,0.00007146080938769369,3.5507
folks,0.00007799747222219988,3.5887
fresh,0.00005591360824592977,3.4442
lay,0.00005973504190302569,3.4729
bigger,0.00005561191611510641,3.4419
girlfriend,0.00007805781064836454,3.5891
song,0.0000960990000716016,3.6793
arm,0.00006709632989511572,3.5234
suit,0.0000703747177167296,3.5441
helping,0.00005205194897139073,3.4131
ourselves,0.00005382187613888779,3.4276
everywhere,0.00005311792783363328,3.4219
laugh,0.00006448166476131325,3.5061
rules,0.00006914783638471459,3.5364
seemed,0.00005565214173254952,3.4422
college,0.00008737004108644566,3.638
ways,0.00005295702536386082,3.4206
decide,0.000051710031223124256,3.4103
hanging,0.00005500853185345968,3.4371
cash,0.0000742967154174333,3.5676
field,0.00007200385522317575,3.554
type,0.00006220891737577726,3.4905
passed,0.00005291679974641771,3.4203
roll,0.00006490403374446596,3.5089
fear,0.00007085742512604697,3.547
green,0.00007433694103487641,3.5678
darling,0.00013300600407565956,3.8205
walked,0.0000550487574709028,3.4374
rock,0.00008837568152252354,3.643
cry,0.00006733768359977441,3.5249
turns,0.00005132788785741467,3.4071
round,0.0000682427599922445,3.5307
holy,0.00006989201030741222,3.5411
honor,0.0000987941164402903,3.6913
arms,0.00006134406660075029,3.4844
plans,0.00005766342260470527,3.4576
smoke,0.00006711644270383728,3.5235
machine,0.00007206419364934043,3.5544
gift,0.00006617114069392408,3.5173
warm,0.000053479958390621314,3.4249
park,0.00007397491047788838,3.5657
b,0.00008626383660676,3.6325
raise,0.00005661755655118428,3.4496
relationship,0.00006942941570681638,3.5382
feelings,0.00005909143202393585,3.4682
bill,0.00012150147748692869,3.7812
peace,0.00007140047096152903,3.5504
complete,0.00005301736379002549,3.4211
lock,0.000058025453161693304,3.4603
uncle,0.00012725374078129413,3.8013
angry,0.00006049932863444487,3.4784
closed,0.000055471126454055504,3.4408
accept,0.00005414368107843271,3.4302
hardly,0.00005255476918942967,3.4173
action,0.00006265139916765152,3.4936
silly,0.00005856849899717536,3.4643
legs,0.00005701981272561543,3.4527
glass,0.00006226925580194193,3.4909
court,0.00010331949840264072,3.7108
bathroom,0.00006325478342929824,3.4978
treat,0.00005321849187724107,3.4228
pulled,0.00005004066809923499,3.396
sweetheart,0.00006580911013693605,3.5149
boyfriend,0.00007409558733021772,3.5664
interest,0.00005225307705860631,3.4148
showed,0.00004877356114977687,3.3849
contact,0.00006647283282474745,3.5193
taste,0.000052635220424315905,3.418
herself,0.000053801763330166236,3.4275
willing,0.00005052337550855237,3.4002
apart,0.000048230515314294814,3.38
star,0.00008344804338574194,3.618
possibly,0.00005016134495156433,3.3971
wind,0.00006090158480887602,3.4813
upon,0.00006434087510026235,3.5051
kitchen,0.00005981549313791192,3.4735
dropped,0.000049919991246905644,3.395
acting,0.000053801763330166236,3.4275
further,0.000054103455460989596,3.4299
tight,0.000052232964249884756,3.4146
decision,0.00005647676689013338,3.4486
corner,0.00005388221456505246,3.4281
beer,0.00007743431357799627,3.5856
quickly,0.00005794500192680708,3.4597
thousand,0.0000710786660219841,3.5484
pictures,0.00006993223592485533,3.5413
played,0.000057723761030869944,3.458
helped,0.00004802938722707924,3.3782
lately,0.00004945739664630982,3.3909
names,0.000055229772749396816,3.4389
conversation,0.00005114687257892065,3.4055
department,0.00006548730519739113,3.5128
pardon,0.00006631193035497498,3.5183
captain,0.00021363825424038346,4.0262
books,0.00006950986694170262,3.5387
crime,0.00007306983408541829,3.5604
dollars,0.00008041100926878677,3.602
knowing,0.000046400249720633084,3.3632
steal,0.00005470683972263632,3.4347
america,0.00007992830185946938,3.5993
above,0.00005014123214284278,3.3969
bottom,0.000051207211005085325,3.406
wild,0.000058789739893112485,3.466
smile,0.000059493688198367,3.4711
apartment,0.0000851777449357959,3.627
bringing,0.000045897429502594146,3.3585
partner,0.00007715273425589446,3.584
track,0.00005718071519538789,3.4539
ok,0.0005214849045325421,4.4138
scene,0.00007656946280296929,3.5807
pants,0.00006025797492978618,3.4767
themselves,0.000047124310834609155,3.37
empty,0.000048451756210231947,3.382
comfortable,0.00004843164340151039,3.3818
major,0.00010746273699928157,3.7279
train,0.00009750689668211063,3.6857
letter,0.00008473526314392163,3.6247
continue,0.00005082506763937573,3.4028
evidence,0.00008718902580795164,3.6371
excellent,0.000054063229843546485,3.4296
hole,0.000059714929094304134,3.4728
ooh,0.00009708452769895792,3.6838
drinking,0.000054002891417381813,3.4291
marriage,0.00007904333827572087,3.5945
sing,0.00010010144900719153,3.6971
locked,0.000053701199286558447,3.4267
fuck,0.0003883179979871101,4.2857
dreams,0.00006607057665031629,3.5167
allowed,0.00004597788073748038,3.3593
apparently,0.00004857243306256129,3.3831
hat,0.0000658292229456576,3.5151
yep,0.00005229330267604943,3.4151
christ,0.00009245858169299969,3.6626
l,0.00009736610702105971,3.685
leaves,0.0000465812649991271,3.3649
starts,0.000046963408364836694,3.3685
due,0.00004575663984154325,3.3572
excited,0.00004985965282074097,3.3945
final,0.000050945744491705075,3.4038
nuts,0.00005488785500113034,3.4362
lights,0.00005786455069192084,3.4591
dressed,0.000048150064079408586,3.3793
fish,0.00008564033953639172,3.6293
somehow,0.000046460588146797756,3.3638
checked,0.0000479087103747499,3.3771
asleep,0.000051106646961477536,3.4052
jail,0.00007244633701505001,3.5567
stole,0.000054525824444142307,3.4333
necessary,0.00004716453645205227,3.3703
cross,0.000056456654081411825,3.4484
risk,0.00005030213461261524,3.3983
fill,0.00004507280434501029,3.3506
size,0.00004732543892182473,3.3718
cops,0.00008628394941548155,3.6326
south,0.00006613091507648097,3.5171
arrest,0.00006108260008737004,3.4826
plane,0.000097989604091428,3.6878
address,0.00005362074805167222,3.426
closer,0.00004684273151250735,3.3674
heavy,0.00004851209463639662,3.3826
king,0.00013258363509250685,3.8191
dare,0.00005683879744712141,3.4513
lawyer,0.00008155743936591555,3.6081
apologize,0.000050644052360881715,3.4012
concerned,0.00004547506051944144,3.3545
press,0.00006174632277518143,3.4873
board,0.00006580911013693605,3.5149
deserve,0.00004485156344907316,3.3485
advice,0.000049216042941651135,3.3888
sight,0.00004648070095551932,3.364
discuss,0.00004684273151250735,3.3674
space,0.00006776005258292712,3.5276
birthday,0.00009971930564148194,3.6954
bastard,0.00006733768359977441,3.5249
whoever,0.00004430851761359111,3.3432
following,0.000046460588146797756,3.3638
otherwise,0.00004261904168098028,3.3263
noticed,0.00004286039538563897,3.3288
crying,0.00005448559882669919,3.433
allow,0.00004551528613688456,3.3549
support,0.00005203183616266918,3.413
pressure,0.00005448559882669919,3.433
wedding,0.0001040435595166168,3.7138
common,0.00004575663984154325,3.3572
afford,0.00004557562456304923,3.3555
jack,0.0002580674487063039,4.1083
emergency,0.00005583315701104354,3.4436
easier,0.00004046697114777363,3.3038
price,0.00005474706534007944,3.435
beg,0.00005229330267604943,3.4151
p,0.00006727734517360975,3.5245
burn,0.00005663766935990584,3.4498
sold,0.000053399507155735086,3.4242
clock,0.00006013729807745684,3.4758
held,0.000043544230882171924,3.3357
responsible,0.00004621923444213907,3.3615
writing,0.000057361730473881905,3.4553
turning,0.00004145249877512995,3.3143
huge,0.000049618299116082284,3.3923
summer,0.00008069258859088857,3.6035
letting,0.00004012505339950715,3.3002
fired,0.00006353636275140005,3.4997
teeth,0.00004907525328060023,3.3876
choose,0.00004929649417653736,3.3895
radio,0.00007916401512805021,3.5952
note,0.000054928080618573456,3.4365
tree,0.00006667396091196301,3.5206
judge,0.000081718341835688,3.609
plus,0.000048250628123016375,3.3802
immediately,0.00004919593013292957,3.3886
north,0.00006552753081483424,3.5131
grand,0.00006464256723108572,3.5072
weekend,0.0000627117375938162,3.494
shop,0.000054928080618573456,3.4365
became,0.00004897468923699244,3.3867
paying,0.00004438896884847734,3.344
breaking,0.00004334310279495635,3.3336
heaven,0.00005806567877913642,3.4606
gas,0.00006952997975042417,3.5388
shows,0.000042578816063537165,3.3259
breath,0.00004607844478108817,3.3602
pal,0.00005907131921521429,3.4681
art,0.00007262735229354404,3.5577
hearing,0.00004587731669387259,3.3583
evil,0.00007504088934013093,3.5719
greatest,0.00004955796068991761,3.3918
bucks,0.00005764330979598371,3.4574
pack,0.00004495212749268095,3.3495
bank,0.00008716891299923008,3.637
level,0.00005295702536386082,3.4206
general,0.00011836387932636571,3.7698
leg,0.00005796511473552863,3.4598
mark,0.0000841318788822749,3.6216
earlier,0.00004042674553033052,3.3034
dude,0.00010199205302701794,3.7052
horse,0.00009527437491401774,3.6756
belong,0.00004551528613688456,3.3549
hall,0.00005327883030340574,3.4232
according,0.000042940846620525204,3.3296
west,0.00006210835333216947,3.4898
chicken,0.00006331512185546292,3.4982
guard,0.00005969481628558257,3.4726
hiding,0.00004438896884847734,3.344
cup,0.00005297713817258238,3.4208
pretend,0.00004135193473152216,3.3132
sweetie,0.000054928080618573456,3.4365
although,0.00004310174909029766,3.3312
natural,0.000043443666838564135,3.3347
bottle,0.00005205194897139073,3.4131
perfectly,0.000044368856039755784,3.3438
heads,0.00004378558458683061,3.3381
match,0.00005070439078704639,3.4017
simply,0.00004750645420031875,3.3735
fucking,0.0003339329632040187,4.2202
cares,0.00004068821204371076,3.3062
truck,0.00007473919720930756,3.5702
however,0.00004623934725086062,3.3617
chair,0.00005050326269983081,3.4
shooting,0.0000577438738395915,3.4582
threw,0.000041874867758282655,3.3187
orders,0.00006295309129847489,3.4957
president,0.0001442892897684533,3.8558
search,0.000049618299116082284,3.3923
pop,0.00006920817481087927,3.5368
written,0.00004519348119733964,3.3518
bus,0.00007608675539365192,3.578
innocent,0.00005591360824592977,3.4442
finding,0.000038918284876213706,3.2869
build,0.00004931660698525892,3.3897
